frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-hotpink,position_px_x-hotpink,position_px_y-hotpink,rx-hotpink,ry-hotpink,vx-hotpink,vy-hotpink,ax-hotpink,ay-hotpink,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
31,1013.8,10,365,154,30.652676116841246,12.932909923270005,1.2558649296067717,0.0,8.22497563622935,0.0,13,290,112,24.35418102433962,9.405752671469095,1.6840527610361462,0.0,-0.28770490908623964,0.0,13,262,256,22.002742856472345,21.498863249072215,0.42818783142937467,-0.01434928234067615,-8.51268054531559,16.88150863608806,12,284,819,23.85030141693949,68.77956641011775,0.0,-0.01434928234067555,0.0,16.88150863608734,12,265,788,22.25468266017241,66.17618843855041,0.4138385490886985,0.0,8.36882809077247,0.0
32,1045.8,10,366,154,30.736656051407934,12.932909923270005,1.260333587014573,0.0,-8.427355040850822,0.0,13,291,112,24.43816095890631,9.405752671469095,1.260333587014573,0.0,-8.427355040850822,0.0,13,262,256,22.002742856472345,21.498863249072215,-0.42095015773305394,0.0,8.402198757146783,0.0,12,284,819,23.85030141693949,68.77956641011775,0.0,0.41843327154844734,0.0,8.37704247344239,12,266,788,22.338662594739098,66.17618843855041,0.42095015773305394,0.0,-8.402198757146783,0.0
33,1081.7,10,366,154,30.736656051407934,12.932909923270005,1.260541338086349,0.0,8.423195860234722,0.0,13,291,112,24.43816095890631,9.405752671469095,1.2588617377154137,0.0,-8.372807849106662,0.0,13,262,256,22.002742856472345,21.498863249072215,0.42074031281909485,-0.41906071244815934,8.406399856525368,8.389603852816016,12,284,819,23.85030141693949,68.77956641011775,0.0,0.0,0.0,0.0,13,266,788,22.338662594739098,66.17618843855041,0.41906071244815934,0.0,-8.389603852816016,0.0
34,1114.4,10,367,154,30.820635985974622,12.932909923270005,1.6823116925612676,0.0,0.25309122171289633,0.0,13,292,112,24.522140893472997,9.405752671469095,1.6823116925612676,0.0,0.25309122171289633,0.0,13,262,257,22.002742856472345,21.582843183638904,0.0,0.4142601335183087,0.0,-8.360446690581416,12,284,820,23.85030141693949,68.86354634468444,0.0,-0.012635579244015746,0.0,-16.847438992018567,13,266,788,22.338662594739098,66.17618843855041,0.4142601335183087,0.0,-8.360446690581416,0.0
35,1146.0,10,367,154,30.820635985974622,12.932909923270005,1.2624465656576869,0.0,8.469530263268265,0.0,13,292,112,24.522140893472997,9.405752671469095,1.2624465656576869,0.0,8.469530263268265,0.0,13,262,256,22.002742856472345,21.498863249072215,0.422216596943515,0.0,8.427476984900496,0.0,12,284,820,23.85030141693949,68.86354634468444,0.422216596943515,-0.004203225172858104,8.427476984900496,-16.812900691432514,13,266,788,22.338662594739098,66.17618843855041,0.0,0.0,0.0,0.0
36,1181.6,10,368,154,30.90461592054131,12.932909923270005,1.2613828305146908,0.0,-8.406349164972632,0.0,14,292,112,24.522140893472997,9.405752671469095,1.2630691695029594,0.0,8.457040717726192,0.0,13,263,256,22.086722791039033,21.498863249072215,0.41989883050880744,0.4215851694970759,-8.423246349223819,8.440143533475005,12,284,819,23.85030141693949,68.77956641011775,0.0,0.0,0.0,0.0,13,266,788,22.338662594739098,66.17618843855041,0.0,0.0,0.0,0.0
37,1213.5,10,369,154,30.988595855108,12.932909923270005,0.8521033955455779,0.0,-17.008051807296958,0.0,13,294,112,24.690100762606374,9.405752671469095,1.2688520114877426,0.0,-8.597383473449023,0.0,13,262,257,22.002742856472345,21.582843183638904,0.41674861594216484,0.0,8.410668333847937,0.0,12,284,819,23.85030141693949,68.77956641011775,0.0,-0.4260516977727709,0.0,8.50402590364812,13,266,788,22.338662594739098,66.17618843855041,0.0,0.0,0.0,0.0
38,1245.7,10,369,154,30.988595855108,12.932909923270005,1.2608317005145617,0.41304935085117056,-8.501924749589735,8.285844550675435,13,294,112,24.690100762606374,9.405752671469095,1.673881051365732,0.0,-0.2160801989143006,0.0,13,263,256,22.086722791039033,21.498863249072215,0.4238911748316955,0.41304935085117056,-8.393884650132584,8.285844550675435,12,285,819,23.93428135150618,68.77956641011775,0.4238911748316955,-0.4238911748316776,-8.393884650132584,8.393884650132229,13,266,788,22.338662594739098,66.17618843855041,0.0,0.0,0.0,0.0
39,1281.3,10,369,154,30.988595855108,12.932909923270005,0.8398144621911536,0.0,-0.05038841423573373,0.0,13,294,112,24.690100762606374,9.405752671469095,1.6796289243823073,0.0,-0.10077682847146746,0.0,13,263,257,22.086722791039033,21.582843183638904,0.0,0.42242665180736355,0.0,-8.423263246408048,12,284,819,23.85030141693949,68.77956641011775,0.0,0.0,0.0,0.0,13,266,788,22.338662594739098,66.17618843855041,0.0,0.0,0.0,0.0
40,1313.7,10,369,154,30.988595855108,12.932909923270005,0.8381230994679466,0.4190615497339733,16.729003981396133,8.364501990698066,13,295,112,24.774080697173062,9.405752671469095,0.8381230994679466,0.0,0.0,0.0,13,263,257,22.086722791039033,21.582843183638904,0.0,0.0,-16.729003981396133,0.0,12,284,819,23.85030141693949,68.77956641011775,0.0,0.0,0.0,0.0,13,266,788,22.338662594739098,66.17618843855041,0.0,0.0,0.0,0.0
41,1346.7,10,370,155,31.072575789674687,13.016889857836693,0.83148450066028,0.0,0.0,-16.46503961703525,13,296,112,24.85806063173975,9.405752671469095,1.24722675099042,0.0,-8.232519808517624,0.0,13,263,257,22.086722791039033,21.582843183638904,0.0,0.41574225033014,0.0,-8.232519808517624,12,285,819,23.93428135150618,68.77956641011775,0.0,0.0,0.0,0.0,12,266,788,22.338662594739098,66.17618843855041,0.0,0.0,0.0,0.0
